set output "plot1.txt"
1000 -101.678 -101.678
1010 -101.786 -101.786
1020 -101.893 -101.893
1030 -101.999 -101.999
1040 -102.104 -102.104
1050 -102.207 -102.207
1060 -102.31 -102.31
1070 -102.412 -102.412
1080 -102.513 -102.513
1090 -102.613 -102.613
1100 -102.713 -102.713
1110 -102.811 -102.811
1120 -102.908 -102.908
1130 -103.005 -103.005
1140 -103.1 -103.1
1150 -103.195 -103.195
1160 -103.289 -103.289
1170 -103.382 -103.382
1180 -103.475 -103.475
1190 -103.566 -103.566
1200 -103.657 -103.657
1210 -103.747 -103.747
1220 -103.837 -103.837
1230 -103.925 -103.925
1240 -104.013 -104.013
1250 -104.1 -104.1
1260 -104.187 -104.187
1270 -104.273 -104.273
1280 -104.358 -104.358
1290 -104.442 -104.442
1300 -104.526 -104.526
1310 -104.609 -104.609
1320 -104.692 -104.692
1330 -104.774 -104.774
1340 -104.855 -104.855
1350 -104.936 -104.936
1360 -105.016 -105.016
1370 -105.096 -105.096
1380 -105.175 -105.175
1390 -105.253 -105.253
1400 -105.331 -105.331
1410 -105.408 -105.408
1420 -105.485 -105.485
1430 -105.561 -105.561
1440 -105.637 -105.637
1450 -105.712 -105.712
1460 -105.787 -105.787
1470 -105.861 -105.861
1480 -105.934 -105.934
1490 -106.007 -106.007
1500 -106.08 -106.08
1510 -106.152 -106.152
1520 -106.224 -106.224
1530 -106.295 -106.295
1540 -106.366 -106.366
1550 -106.436 -106.436
1560 -106.506 -106.506
1570 -106.575 -106.575
1580 -106.644 -106.644
1590 -106.713 -106.713
1600 -106.781 -106.781
1610 -106.848 -106.848
1620 -106.916 -106.916
1630 -106.982 -106.982
1640 -107.049 -107.049
1650 -107.115 -107.115
1660 -107.18 -107.18
1670 -107.246 -107.246
1680 -107.31 -107.31
1690 -107.375 -107.375
1700 -107.439 -107.439
1710 -107.503 -107.503
1720 -107.566 -107.566
1730 -107.629 -107.629
1740 -107.691 -107.691
1750 -107.754 -107.754
1760 -107.816 -107.816
1770 -107.877 -107.877
1780 -107.938 -107.938
1790 -107.999 -107.999
1800 -108.06 -108.06
1810 -108.12 -108.12
1820 -108.179 -108.179
1830 -108.239 -108.239
1840 -108.298 -108.298
1850 -108.357 -108.357
1860 -108.416 -108.416
1870 -108.474 -108.474
1880 -108.532 -108.532
1890 -108.589 -108.589
1900 -108.647 -108.647
1910 -108.704 -108.704
1920 -108.76 -108.76
1930 -108.817 -108.817
1940 -108.873 -108.873
1950 -108.929 -108.929
1960 -108.984 -108.984
1970 -109.039 -109.039
1980 -109.094 -109.094
1990 -109.149 -109.149
2000 -109.203 -109.203
2010 -109.258 -109.258
2020 -109.311 -109.311
2030 -109.365 -109.365
2040 -109.418 -109.418
2050 -109.472 -109.472
2060 -109.524 -109.524
2070 -109.577 -109.577
2080 -109.629 -109.629
2090 -109.681 -109.681
2100 -109.733 -109.733
2110 -109.785 -109.785
2120 -109.836 -109.836
2130 -109.887 -109.887
2140 -109.938 -109.938
2150 -109.989 -109.989
2160 -110.039 -110.039
2170 -110.089 -110.089
2180 -110.139 -110.139
2190 -110.189 -110.189
2200 -110.238 -110.238
2210 -110.288 -110.288
2220 -110.337 -110.337
2230 -110.385 -110.385
2240 -110.434 -110.434
2250 -110.482 -110.482
2260 -110.53 -110.53
2270 -110.578 -110.578
2280 -110.626 -110.626
2290 -110.674 -110.674
2300 -110.721 -110.721
2310 -110.768 -110.768
2320 -110.815 -110.815
2330 -110.862 -110.862
2340 -110.908 -110.908
2350 -110.954 -110.954
2360 -111.001 -111.001
2370 -111.046 -111.046
2380 -111.092 -111.092
2390 -111.138 -111.138
2400 -111.183 -111.183
2410 -111.228 -111.228
2420 -111.273 -111.273
2430 -111.318 -111.318
2440 -111.362 -111.362
2450 -111.407 -111.407
2460 -111.451 -111.451
2470 -111.495 -111.495
2480 -111.539 -111.539
2490 -111.583 -111.583
e
