set output "plot3.txt"
-24 8e-05 8e-05
-23 9e-05 0.00011
-22 0.0001 0.0001
-21 9e-05 0.00015
-20 8e-05 0.00017
-19 0.00014 0.00026
-18 0.00032 0.00026
-17 0.00026 0.0003
-16 0.00037 0.00016
-15 0.00039 0.00034
-14 0.00044 0.00048
-13 0.00041 0.00051
-12 0.00073 0.00064
-11 0.00069 0.00064
-10 0.00092 0.00076
-9 0.00096 0.00116
-8 0.00094 0.0012
-7 0.00161 0.00142
-6 0.00167 0.00209
-5 0.00246 0.00211
-4 0.00249 0.00248
-3 0.00268 0.00275
-2 0.00334 0.00338
-1 0.00436 0.00389
0 0.00454 0.00477
1 0.0057 0.0061
2 0.00667 0.00663
3 0.00775 0.0075
4 0.00904 0.00943
5 0.01065 0.01086
6 0.01318 0.01316
7 0.015 0.01548
8 0.01823 0.01834
9 0.0215 0.02109
10 0.025 0.02515
11 0.02873 0.02874
12 0.03369 0.03395
13 0.03889 0.03895
14 0.04486 0.04449
15 0.05064 0.05039
16 0.05603 0.05564
17 0.0628 0.06195
18 0.06639 0.06709
19 0.0706 0.07016
20 0.07055 0.07145
21 0.07056 0.06978
22 0.06497 0.0656
23 0.05585 0.05671
24 0.04673 0.04623
25 0.03422 0.03331
26 0.02175 0.02166
27 0.01183 0.01167
28 0.00533 0.00528
29 0.00177 0.00197
30 0.00049 0.00047
31 7e-05 0.00011
32 0 2e-05

-53 1e-05 0
-45 1e-05 0
-44 0 1e-05
-42 0 1e-05
-39 0 1e-05
-38 0 1e-05
-37 0 2e-05
-36 1e-05 0
-35 1e-05 2e-05
-34 0 2e-05
-33 3e-05 0
-32 0 1e-05
-31 1e-05 2e-05
-30 2e-05 3e-05
-29 3e-05 0.0001
-28 4e-05 1e-05
-27 7e-05 5e-05
-26 9e-05 6e-05
-25 1e-05 3e-05
-24 7e-05 8e-05
-23 0.00012 9e-05
-22 0.00013 0.00015
-21 9e-05 0.00016
-20 0.00016 0.00017
-19 0.00016 9e-05
-18 0.00018 0.00019
-17 0.00027 0.0002
-16 0.00033 0.00023
-15 0.00036 0.00031
-14 0.00037 0.00042
-13 0.00067 0.00057
-12 0.00063 0.00064
-11 0.00075 0.00059
-10 0.0008 0.00075
-9 0.0009 0.00117
-8 0.00129 0.0014
-7 0.00121 0.00146
-6 0.00171 0.00168
-5 0.00205 0.00187
-4 0.00223 0.00252
-3 0.00286 0.00272
-2 0.00335 0.00333
-1 0.00393 0.00406
0 0.00506 0.00471
1 0.00554 0.0058
2 0.0066 0.00685
3 0.00823 0.00772
4 0.00961 0.0093
5 0.01109 0.01128
6 0.0128 0.01337
7 0.01506 0.01553
8 0.01859 0.01817
9 0.02205 0.02134
10 0.02439 0.0257
11 0.02943 0.02815
12 0.03389 0.03476
13 0.0395 0.03804
14 0.04547 0.04421
15 0.05079 0.05038
16 0.05571 0.05681
17 0.06028 0.06224
18 0.06729 0.06619
19 0.06967 0.06902
20 0.07087 0.07114
21 0.07036 0.06971
22 0.06645 0.06511
23 0.05669 0.05703
24 0.04585 0.04678
25 0.03258 0.03356
26 0.02104 0.02199
27 0.01191 0.01196
28 0.00584 0.00544
29 0.00201 0.00184
30 0.00033 0.00046
31 4e-05 0.00013
32 1e-05 2e-05
33 1e-05 0

-41 0 2e-05
-38 2e-05 3e-05
-37 1e-05 1e-05
-36 0 1e-05
-35 1e-05 0
-33 5e-05 1e-05
-32 1e-05 1e-05
-31 7e-05 3e-05
-30 1e-05 2e-05
-29 3e-05 4e-05
-28 4e-05 0
-27 4e-05 2e-05
-26 2e-05 5e-05
-25 2e-05 5e-05
-24 9e-05 6e-05
-23 7e-05 0.00013
-22 0.0001 0.00017
-21 0.00014 0.00015
-20 0.00012 0.00015
-19 0.00016 0.00016
-18 0.00026 0.00021
-17 0.00024 0.00025
-16 0.00025 0.00037
-15 0.00035 0.00033
-14 0.00039 0.00049
-13 0.00052 0.00049
-12 0.00075 0.00067
-11 0.00081 0.00071
-10 0.00069 0.00103
-9 0.0011 0.00091
-8 0.00094 0.0012
-7 0.00132 0.00137
-6 0.00156 0.00161
-5 0.00198 0.00207
-4 0.00251 0.0025
-3 0.00285 0.00296
-2 0.00317 0.00381
-1 0.00376 0.00385
0 0.00528 0.00496
1 0.00545 0.00527
2 0.00694 0.00672
3 0.00778 0.00813
4 0.00937 0.0095
5 0.01103 0.01125
6 0.01283 0.01253
7 0.01562 0.01497
8 0.01809 0.01839
9 0.02252 0.02178
10 0.02521 0.02592
11 0.02955 0.02933
12 0.03306 0.03327
13 0.03911 0.03836
14 0.04467 0.04454
15 0.05056 0.05057
16 0.05803 0.05609
17 0.06164 0.06123
18 0.06704 0.06636
19 0.07052 0.06959
20 0.07143 0.07143
21 0.06815 0.06968
22 0.06502 0.06677
23 0.05615 0.05643
24 0.04632 0.04612
25 0.03279 0.03386
26 0.02197 0.0211
27 0.01117 0.01219
28 0.00561 0.00539
29 0.00206 0.00188
30 0.00048 0.00038
31 8e-05 4e-05
32 1e-05 2e-05

-45 0 1e-05
-42 1e-05 0
-41 0 2e-05
-39 1e-05 0
-38 1e-05 1e-05
-37 0 2e-05
-36 0 3e-05
-35 2e-05 0
-34 1e-05 1e-05
-33 2e-05 1e-05
-32 5e-05 3e-05
-31 5e-05 0
-30 7e-05 2e-05
-29 3e-05 7e-05
-28 4e-05 5e-05
-27 7e-05 6e-05
-26 9e-05 3e-05
-25 6e-05 6e-05
-24 8e-05 4e-05
-23 8e-05 6e-05
-22 9e-05 0.00016
-21 0.00013 8e-05
-20 0.00015 0.00022
-19 0.00021 0.00023
-18 0.00019 0.00021
-17 0.0003 0.00022
-16 0.00028 0.00032
-15 0.00037 0.00035
-14 0.00039 0.00034
-13 0.00042 0.0004
-12 0.00064 0.00061
-11 0.00066 0.0007
-10 0.00082 0.00087
-9 0.00109 0.00098
-8 0.00119 0.00117
-7 0.00143 0.00156
-6 0.0016 0.00154
-5 0.00195 0.00183
-4 0.00229 0.00238
-3 0.00285 0.003
-2 0.00299 0.00312
-1 0.0039 0.00419
-0 0.00474 0.0044
1 0.00573 0.0056
2 0.00656 0.00664
3 0.00785 0.00777
4 0.00939 0.0095
5 0.01101 0.01108
6 0.01324 0.01296
7 0.01556 0.01579
8 0.01777 0.01818
9 0.02115 0.02183
10 0.02574 0.02428
11 0.02965 0.02892
12 0.035 0.03383
13 0.03876 0.03882
14 0.04526 0.04454
15 0.04961 0.04934
16 0.05706 0.05495
17 0.06137 0.06302
18 0.06615 0.06703
19 0.06961 0.06935
20 0.07015 0.07257
21 0.07127 0.06948
22 0.06486 0.06555
23 0.05593 0.05669
24 0.04624 0.04572
25 0.03385 0.03488
26 0.02094 0.02204
27 0.01243 0.01197
28 0.00582 0.00549
29 0.00206 0.002
30 0.00052 0.00062
31 8e-05 0.00013
32 0 2e-05

-55 1e-05 0
-38 0 1e-05
-37 0 2e-05
-36 1e-05 3e-05
-35 0 2e-05
-33 4e-05 0
-32 4e-05 2e-05
-31 1e-05 2e-05
-30 2e-05 4e-05
-29 1e-05 4e-05
-28 3e-05 6e-05
-27 5e-05 5e-05
-26 6e-05 1e-05
-25 8e-05 0.00011
-24 9e-05 0.0001
-23 0.00011 9e-05
-22 0.00011 9e-05
-21 0.00021 9e-05
-20 0.00019 0.00011
-19 0.0002 0.00018
-18 0.00019 0.0002
-17 0.00025 0.00022
-16 0.00026 0.00033
-15 0.00035 0.00042
-14 0.00044 0.00042
-13 0.00049 0.00045
-12 0.00052 0.00057
-11 0.00084 0.00063
-10 0.00081 0.00091
-9 0.00105 0.00103
-8 0.00125 0.00127
-7 0.00165 0.00137
-6 0.00167 0.00172
-5 0.00214 0.00202
-4 0.00254 0.00231
-3 0.00286 0.00319
-2 0.00319 0.00294
-1 0.00424 0.00396
0 0.00518 0.00478
1 0.0057 0.00592
2 0.00678 0.00669
3 0.00765 0.00742
4 0.00933 0.00961
5 0.01139 0.01107
6 0.01278 0.01298
7 0.01531 0.01601
8 0.01754 0.01898
9 0.02075 0.02162
10 0.02534 0.02506
11 0.02931 0.02909
12 0.03376 0.03351
13 0.03908 0.03716
14 0.04434 0.04476
15 0.04996 0.05079
16 0.05643 0.05639
17 0.06285 0.06134
18 0.06657 0.06742
19 0.06917 0.06968
20 0.0712 0.07149
21 0.07122 0.06972
22 0.06407 0.06658
23 0.05738 0.0568
24 0.04521 0.04435
25 0.03445 0.03391
26 0.02091 0.02198
27 0.01205 0.01204
28 0.00566 0.00521
29 0.00202 0.00192
30 0.00046 0.00053
31 0.00014 0.0001
32 0 4e-05

-57 0 1e-05
-47 1e-05 0
-45 0 1e-05
-42 1e-05 0
-41 1e-05 0
-40 2e-05 0
-39 1e-05 1e-05
-38 0 1e-05
-36 1e-05 0
-35 2e-05 0
-34 0 4e-05
-33 3e-05 1e-05
-32 7e-05 2e-05
-31 2e-05 3e-05
-30 3e-05 3e-05
-29 5e-05 1e-05
-28 1e-05 2e-05
-27 3e-05 4e-05
-26 5e-05 7e-05
-25 0.00011 3e-05
-24 9e-05 3e-05
-23 9e-05 8e-05
-22 0.00014 0.00015
-21 9e-05 0.00017
-20 0.00013 0.00014
-19 0.00017 0.00012
-18 0.00027 0.00015
-17 0.00028 0.00021
-16 0.00025 0.0004
-15 0.00045 0.00033
-14 0.00039 0.00037
-13 0.0005 0.00048
-12 0.00066 0.00069
-11 0.00061 0.00074
-10 0.00076 0.00076
-9 0.00101 0.00108
-8 0.00121 0.00125
-7 0.00158 0.00148
-6 0.00172 0.00171
-5 0.00181 0.00213
-4 0.00261 0.00249
-3 0.00273 0.00297
-2 0.00333 0.0036
-1 0.00415 0.00394
-0 0.00475 0.00468
1 0.00572 0.0051
2 0.00746 0.00645
3 0.0079 0.00811
4 0.00945 0.00938
5 0.01106 0.01121
6 0.01329 0.01269
7 0.01571 0.01552
8 0.01784 0.01864
9 0.0209 0.02164
10 0.02508 0.0248
11 0.02843 0.02939
12 0.03406 0.03251
13 0.03939 0.03979
14 0.04441 0.04487
15 0.05134 0.05068
16 0.05609 0.05587
17 0.06277 0.06238
18 0.06688 0.0677
19 0.07 0.07042
20 0.07124 0.06954
21 0.06942 0.07056
22 0.06404 0.06488
23 0.05798 0.05746
24 0.04447 0.0448
25 0.03348 0.03379
26 0.02204 0.02159
27 0.01134 0.01185
28 0.00536 0.00531
29 0.00192 0.00193
30 0.00057 0.00054
31 8e-05 0.0001
32 1e-05 1e-05

-44 1e-05 0
-41 0 1e-05
-39 1e-05 2e-05
-38 2e-05 1e-05
-37 1e-05 2e-05
-36 1e-05 2e-05
-35 1e-05 2e-05
-34 1e-05 0
-33 1e-05 0
-32 2e-05 1e-05
-31 3e-05 1e-05
-30 1e-05 2e-05
-29 2e-05 3e-05
-28 7e-05 2e-05
-27 2e-05 3e-05
-26 3e-05 4e-05
-25 5e-05 7e-05
-24 0.0001 6e-05
-23 0.00013 9e-05
-22 0.00014 0.00012
-21 0.00017 0.00013
-20 0.00019 0.0001
-19 0.00019 0.00018
-18 0.00025 0.00024
-17 0.00035 0.00026
-16 0.00037 0.00029
-15 0.00036 0.00029
-14 0.00043 0.00041
-13 0.00047 0.00058
-12 0.00064 0.00069
-11 0.00063 0.00068
-10 0.00084 0.00079
-9 0.00102 0.00099
-8 0.00118 0.00134
-7 0.00118 0.0012
-6 0.00148 0.00164
-5 0.00196 0.00192
-4 0.00231 0.00197
-3 0.00304 0.00292
-2 0.0033 0.00349
-1 0.00369 0.00409
0 0.00479 0.00465
1 0.00555 0.00588
2 0.00662 0.00644
3 0.00847 0.00821
4 0.00907 0.00943
5 0.01097 0.01116
6 0.01346 0.01289
7 0.01536 0.0156
8 0.01822 0.0181
9 0.02135 0.02173
10 0.02492 0.02595
11 0.02917 0.02973
12 0.03296 0.03262
13 0.03971 0.0386
14 0.04345 0.04426
15 0.05189 0.05014
16 0.05564 0.05687
17 0.06195 0.06329
18 0.06566 0.06839
19 0.071 0.0703
20 0.07128 0.06958
21 0.06977 0.06961
22 0.06651 0.06524
23 0.05657 0.05724
24 0.04544 0.04587
25 0.0338 0.03276
26 0.02166 0.0215
27 0.01198 0.01168
28 0.00546 0.0052
29 0.00197 0.00161
30 0.00049 0.0006
31 0.0001 6e-05
32 0 1e-05

-47 0 1e-05
-42 1e-05 1e-05
-39 0 1e-05
-38 1e-05 1e-05
-37 1e-05 0
-36 0 2e-05
-35 2e-05 0
-34 2e-05 1e-05
-33 0 1e-05
-32 1e-05 2e-05
-31 2e-05 4e-05
-30 4e-05 3e-05
-29 7e-05 4e-05
-28 3e-05 4e-05
-27 4e-05 8e-05
-26 1e-05 7e-05
-25 5e-05 2e-05
-24 9e-05 8e-05
-23 0.00012 7e-05
-22 0.00013 0.00019
-21 0.00015 0.00011
-20 0.00021 0.00018
-19 0.00017 0.00019
-18 0.00023 0.00022
-17 0.00031 0.00037
-16 0.00022 0.00023
-15 0.0003 0.00037
-14 0.00038 0.00046
-13 0.00042 0.00045
-12 0.00067 0.00061
-11 0.00065 0.00065
-10 0.001 0.00079
-9 0.00113 0.00108
-8 0.00129 0.00119
-7 0.00126 0.00139
-6 0.00184 0.0016
-5 0.00211 0.00223
-4 0.00226 0.0024
-3 0.00285 0.00289
-2 0.0036 0.00327
-1 0.00391 0.00417
-0 0.00451 0.00488
1 0.00586 0.00604
2 0.00678 0.00673
3 0.00781 0.00789
4 0.00931 0.00929
5 0.01085 0.0113
6 0.01263 0.01355
7 0.01507 0.01573
8 0.0191 0.01793
9 0.02149 0.02089
10 0.02493 0.02515
11 0.02806 0.02907
12 0.0334 0.03422
13 0.03897 0.03921
14 0.04368 0.04394
15 0.05025 0.05065
16 0.05567 0.05639
17 0.06372 0.06076
18 0.0672 0.0663
19 0.07107 0.07002
20 0.07062 0.07252
21 0.06993 0.07057
22 0.06544 0.06384
23 0.05619 0.05772
24 0.04635 0.04521
25 0.03388 0.03326
26 0.02154 0.02173
27 0.01204 0.01173
28 0.00541 0.00537
29 0.00202 0.00195
30 0.0005 0.00046
31 7e-05 9e-05
32 1e-05 0

-47 0 1e-05
-42 0 2e-05
-41 1e-05 0
-40 1e-05 0
-37 1e-05 1e-05
-36 0 1e-05
-35 1e-05 1e-05
-34 2e-05 1e-05
-33 1e-05 1e-05
-32 2e-05 1e-05
-31 5e-05 1e-05
-30 4e-05 2e-05
-29 3e-05 3e-05
-28 6e-05 4e-05
-27 8e-05 4e-05
-26 8e-05 8e-05
-25 6e-05 8e-05
-24 6e-05 4e-05
-23 9e-05 9e-05
-22 0.00013 5e-05
-21 0.00016 0.00015
-20 0.00024 0.00018
-19 0.00012 0.00014
-18 0.00025 0.0003
-17 0.00025 0.00018
-16 0.0003 0.00029
-15 0.00026 0.00035
-14 0.00048 0.0005
-13 0.00068 0.00047
-12 0.0007 0.00054
-11 0.00076 0.00065
-10 0.00105 0.00092
-9 0.00088 0.0011
-8 0.00119 0.0011
-7 0.00143 0.00152
-6 0.00195 0.00152
-5 0.00205 0.00185
-4 0.00228 0.00249
-3 0.00286 0.00281
-2 0.00374 0.00317
-1 0.00407 0.00417
0 0.00476 0.00471
1 0.00574 0.00567
2 0.00662 0.00675
3 0.0082 0.00819
4 0.00965 0.00984
5 0.01119 0.01167
6 0.01321 0.01329
7 0.01569 0.01527
8 0.01847 0.01714
9 0.02109 0.02096
10 0.02487 0.02495
11 0.02907 0.02943
12 0.03392 0.03242
13 0.03889 0.03864
14 0.04531 0.04402
15 0.05149 0.05066
16 0.05598 0.05577
17 0.06226 0.06186
18 0.06676 0.06606
19 0.06961 0.0704
20 0.06945 0.07164
21 0.06929 0.07041
22 0.0651 0.06642
23 0.05691 0.0562
24 0.04586 0.04615
25 0.03318 0.03412
26 0.02141 0.02169
27 0.01202 0.01233
28 0.00507 0.00575
29 0.00189 0.00205
30 0.00051 0.00046
31 6e-05 8e-05
32 0 3e-05

-59 0 1e-05
-49 0 1e-05
-48 0 1e-05
-42 0 1e-05
-40 0 1e-05
-39 2e-05 2e-05
-38 2e-05 0
-37 0 1e-05
-36 1e-05 2e-05
-35 2e-05 0
-34 2e-05 3e-05
-33 1e-05 3e-05
-32 1e-05 3e-05
-31 2e-05 4e-05
-30 2e-05 4e-05
-29 6e-05 4e-05
-28 5e-05 3e-05
-27 3e-05 3e-05
-26 6e-05 9e-05
-25 6e-05 3e-05
-24 5e-05 9e-05
-23 9e-05 8e-05
-22 0.00011 0.00015
-21 0.00011 0.00015
-20 0.00015 0.00017
-19 0.00017 0.00022
-18 0.00022 0.00026
-17 0.0002 0.00025
-16 0.00028 0.00025
-15 0.00037 0.00045
-14 0.00039 0.0003
-13 0.00068 0.00061
-12 0.00072 0.00073
-11 0.00068 0.00084
-10 0.00089 0.0011
-9 0.00088 0.00109
-8 0.00135 0.00123
-7 0.00157 0.00145
-6 0.00167 0.00182
-5 0.00227 0.00198
-4 0.00239 0.00242
-3 0.00296 0.00275
-2 0.00356 0.00342
-1 0.00407 0.00395
0 0.00483 0.00481
1 0.00571 0.00558
2 0.00653 0.00668
3 0.00766 0.00777
4 0.00967 0.00899
5 0.01069 0.01116
6 0.01338 0.01305
7 0.01538 0.01516
8 0.01839 0.01838
9 0.02111 0.02114
10 0.02502 0.02489
11 0.0289 0.0292
12 0.0337 0.03479
13 0.03971 0.03901
14 0.04453 0.04398
15 0.05016 0.05018
16 0.05421 0.0573
17 0.06272 0.06202
18 0.06549 0.06712
19 0.071 0.06984
20 0.07224 0.07118
21 0.06988 0.07042
22 0.06499 0.06456
23 0.05822 0.0574
24 0.04462 0.04521
25 0.03376 0.03308
26 0.02124 0.02138
27 0.01231 0.01183
28 0.00557 0.00509
29 0.00162 0.00187
30 0.00043 0.00058
31 8e-05 7e-05
32 1e-05 3e-05

-59 1e-05 0
-54 0 1e-05
-50 1e-05 0
-46 1e-05 0
-44 2e-05 0
-42 1e-05 0
-41 1e-05 0
-40 1e-05 0
-39 1e-05 0
-38 1e-05 1e-05
-37 1e-05 2e-05
-36 3e-05 2e-05
-35 1e-05 1e-05
-34 1e-05 1e-05
-33 2e-05 1e-05
-32 2e-05 1e-05
-31 0 1e-05
-30 2e-05 1e-05
-29 4e-05 5e-05
-28 2e-05 5e-05
-27 5e-05 4e-05
-26 2e-05 2e-05
-25 8e-05 3e-05
-24 3e-05 0.00011
-23 5e-05 0.0001
-22 8e-05 9e-05
-21 0.00014 9e-05
-20 0.0001 0.00021
-19 0.00026 0.00016
-18 0.00023 0.00021
-17 0.00032 0.00029
-16 0.00031 0.00027
-15 0.00045 0.00035
-14 0.0004 0.00033
-13 0.00047 0.00035
-12 0.00051 0.00053
-11 0.00081 0.00072
-10 0.00065 0.00086
-9 0.00105 0.001
-8 0.00103 0.00109
-7 0.00137 0.00132
-6 0.00174 0.00178
-5 0.00188 0.00192
-4 0.00238 0.00237
-3 0.00327 0.00282
-2 0.00327 0.00341
-1 0.00375 0.00411
-0 0.00471 0.00476
1 0.00598 0.00553
2 0.00683 0.0068
3 0.00784 0.00781
4 0.00988 0.00934
5 0.01132 0.01048
6 0.01302 0.01243
7 0.01578 0.01594
8 0.01889 0.01771
9 0.02096 0.02137
10 0.02519 0.02396
11 0.0294 0.02919
12 0.03343 0.03383
13 0.03792 0.03924
14 0.04444 0.04522
15 0.04898 0.05224
16 0.05625 0.05782
17 0.06191 0.06205
18 0.06631 0.06596
19 0.06951 0.06956
20 0.0721 0.07164
21 0.06953 0.06904
22 0.06539 0.06466
23 0.05659 0.05716
24 0.04564 0.04429
25 0.03474 0.03427
26 0.02197 0.02257
27 0.01201 0.01192
28 0.00586 0.00592
29 0.00198 0.00187
30 0.00058 0.00049
31 6e-05 0.00013
32 2e-05 0

-49 1e-05 0
-48 1e-05 0
-45 1e-05 0
-42 2e-05 0
-38 1e-05 0
-37 1e-05 1e-05
-36 0 1e-05
-35 2e-05 3e-05
-34 4e-05 2e-05
-33 1e-05 2e-05
-32 2e-05 1e-05
-31 3e-05 7e-05
-30 2e-05 2e-05
-29 4e-05 4e-05
-28 3e-05 0
-27 1e-05 5e-05
-26 3e-05 4e-05
-25 4e-05 4e-05
-24 9e-05 9e-05
-23 9e-05 6e-05
-22 0.00015 6e-05
-21 0.00015 0.00011
-20 0.00016 0.0001
-19 0.00017 0.00017
-18 0.00022 0.00023
-17 0.00021 0.00025
-16 0.00034 0.0002
-15 0.00034 0.00034
-14 0.00044 0.00028
-13 0.00051 0.00042
-12 0.00059 0.00064
-11 0.00081 0.0007
-10 0.00107 0.00097
-9 0.001 0.00094
-8 0.00129 0.00126
-7 0.00144 0.00138
-6 0.00193 0.00193
-5 0.00197 0.00202
-4 0.00227 0.00246
-3 0.00326 0.00327
-2 0.00315 0.0035
-1 0.00408 0.00412
0 0.00474 0.00457
1 0.00553 0.00575
2 0.00625 0.00668
3 0.008 0.0079
4 0.00936 0.00918
5 0.01064 0.01161
6 0.01354 0.01328
7 0.01448 0.01585
8 0.0182 0.01821
9 0.02192 0.02131
10 0.02329 0.02534
11 0.02918 0.02862
12 0.03424 0.03434
13 0.0387 0.03863
14 0.04463 0.04426
15 0.05043 0.04952
16 0.05493 0.05632
17 0.06139 0.06119
18 0.06675 0.0664
19 0.0707 0.07062
20 0.07326 0.07142
21 0.07129 0.06948
22 0.06523 0.06513
23 0.05578 0.05855
24 0.04593 0.04649
25 0.0337 0.03197
26 0.02177 0.0217
27 0.01191 0.01193
28 0.00546 0.00526
29 0.00197 0.00196
30 0.00055 0.00053
31 0.00013 0.00013
32 2e-05 1e-05
33 1e-05 0

-50 1e-05 0
-48 1e-05 0
-43 2e-05 0
-41 1e-05 0
-40 1e-05 0
-39 0 1e-05
-38 0 1e-05
-37 0 1e-05
-36 0 1e-05
-35 0 1e-05
-34 1e-05 0
-33 4e-05 0
-32 1e-05 1e-05
-31 2e-05 1e-05
-30 4e-05 2e-05
-29 1e-05 3e-05
-28 3e-05 2e-05
-27 2e-05 4e-05
-26 8e-05 6e-05
-25 9e-05 5e-05
-24 9e-05 8e-05
-23 5e-05 0.0001
-22 0.0001 8e-05
-21 0.00014 9e-05
-20 8e-05 0.00013
-19 0.00024 0.00017
-18 0.00025 0.00031
-17 0.00031 0.00025
-16 0.00031 0.00037
-15 0.00035 0.00039
-14 0.00043 0.00036
-13 0.00064 0.00055
-12 0.00065 0.00058
-11 0.00082 0.0008
-10 0.00094 0.00075
-9 0.001 0.00106
-8 0.00135 0.00117
-7 0.00183 0.00133
-6 0.00195 0.00192
-5 0.00224 0.00203
-4 0.00231 0.00247
-3 0.00266 0.00289
-2 0.00336 0.00377
-1 0.00381 0.00402
-0 0.00478 0.00471
1 0.00572 0.00585
2 0.0069 0.00655
3 0.00785 0.00821
4 0.00921 0.00908
5 0.01087 0.01081
6 0.01306 0.01332
7 0.01477 0.01515
8 0.01831 0.01841
9 0.02086 0.02067
10 0.02492 0.02517
11 0.02926 0.02933
12 0.03311 0.03435
13 0.0397 0.03938
14 0.04463 0.04409
15 0.04989 0.05062
16 0.05704 0.05488
17 0.06123 0.06175
18 0.06571 0.06639
19 0.07225 0.07066
20 0.07024 0.07272
21 0.0695 0.07053
22 0.06602 0.0639
23 0.0566 0.0577
24 0.04559 0.0463
25 0.03339 0.03295
26 0.02174 0.02157
27 0.01216 0.01145
